#{"t_start": 1768230083.2688365, "env_id": "None"}
r,l,t
-2.875,3,46.232334
-1.875,2,46.242841
-1.875,2,46.249842
-1.875,2,46.257842
-1.875,2,46.266342
-1.875,2,46.276342
-1.875,2,46.283342
-1.875,2,46.290842
-1.875,2,46.297842
-1.875,2,46.308841
-1.875,2,46.317344
-1.875,2,46.325851
-1.875,2,46.335855
-4.75,5,46.357859
-1.875,2,46.366859
-1.875,2,46.37436
-1.875,2,46.38186
-1.875,2,46.392359
-1.875,2,46.40036
-1.875,2,46.408359
-1.875,2,46.415864
-1.875,2,46.426863
-1.875,2,46.434865
-1.875,2,46.443363
-1.875,2,46.450873
-1.875,2,46.461368
-1.875,2,46.469874
-1.875,2,46.477873
-1.875,2,46.485373
-1.875,2,46.496378
-1.875,2,46.503878
-1.875,2,46.512378
-1.875,2,46.51988
-1.875,2,46.529879
-1.875,2,46.538378
-1.875,2,46.550381
-1.875,2,46.559887
-1.875,2,46.570887
-1.875,2,46.578887
-1.875,2,46.585887
-3.75,4,46.601891
-1.875,2,46.612391
-1.875,2,46.620391
-1.875,2,46.627392
-1.875,2,46.634862
-1.875,2,46.649459
-1.875,2,46.65546
-1.875,2,46.663465
-2.5,8,46.692469
-2.75,3,46.707968
-1.875,2,46.715473
-1.875,2,46.723473
-1.875,2,46.731473
-1.875,2,46.743973
-1.875,2,46.752477
-1.875,2,46.760482
-1.875,2,46.767985
-1.875,2,46.777485
-1.875,2,46.784486
-1.875,2,46.791986
-1.875,2,46.799986
-1.875,2,46.81049
-1.875,2,46.81999
-1.875,2,46.82699
-1.875,2,46.83699
-1.875,2,46.84749
-1.875,2,46.855489
-1.875,2,46.863494
-1.875,2,46.871494
-1.875,2,46.881498
-1.875,2,46.888002
-1.875,2,46.896003
-1.875,2,46.902503
-3.75,4,46.920502
-1.875,2,46.927507
-1.875,2,46.936507
-1.875,2,46.943511
-1.875,2,46.953011
-1.875,2,46.960511
-1.875,2,46.968515
-1.875,2,46.976514
-1.875,2,46.986019
-1.875,2,46.994519
-2.875,3,47.005519
-1.875,2,47.013523
-1.875,2,47.025023
-1.875,2,47.032523
-1.875,2,47.040022
-1.875,2,47.048023
-1.875,2,47.058528
-1.875,2,47.066528
-1.875,2,47.074032
-1.875,2,47.081032
-1.875,2,47.091035
-1.875,2,47.099036
-1.875,2,47.106536
-1.875,2,47.114541
-1.875,2,47.123041
-1.875,2,47.131041
-1.875,2,47.139041
-1.875,2,47.147041
-1.875,2,47.157044
-1.875,2,47.165545
-3.75,4,47.180548
-1.875,2,47.188049
-1.875,2,47.198052
-1.875,2,47.206055
-1.875,2,47.214052
-1.875,2,47.221057
-1.875,2,47.232556
-1.875,2,47.239557
-1.875,2,47.247056
-1.875,2,47.255557
-1.875,2,47.265057
-1.875,2,47.272063
-1.875,2,47.279564
-1.875,2,47.287567
-1.875,2,47.297067
-1.875,2,47.305578
-3.75,4,47.320573
-1.875,2,47.328077
-1.875,2,47.337077
-1.875,2,47.344576
-1.875,2,47.352577
-1.875,2,47.360077
-1.875,2,47.370077
-1.875,2,47.37808
-1.875,2,47.385577
-1.875,2,47.393077
-1.875,2,47.402582
-1.875,2,47.410081
-1.875,2,47.417586
-1.875,2,47.424586
-1.875,2,47.435086
-1.875,2,47.441586
-1.875,2,47.449092
-1.875,2,47.456087
-1.875,2,47.466087
-1.875,2,47.47409
-1.875,2,47.482093
-1.875,2,47.491594
-1.875,2,47.500598
-1.875,2,47.508597
-1.875,2,47.516102
-1.875,2,47.524601
-1.875,2,47.5346
-1.875,2,47.542105
-1.875,2,47.550604
-1.875,2,47.557105
-1.875,2,47.567105
-1.875,2,47.574605
-2.75,3,47.585608
-1.875,2,47.595118
-1.875,2,47.604613
-1.875,2,47.613112
-1.875,2,47.621116
-1.875,2,47.629117
-1.875,2,47.639616
-1.875,2,47.648619
-1.875,2,47.656119
-3.875,4,47.671619
-1.875,2,47.682124
-1.875,2,47.691133
-1.875,2,47.699137
-1.875,2,47.707136
-2.875,3,47.720141
-1.875,2,47.72814
-1.875,2,47.73614
-1.875,2,47.744144
-1.875,2,47.755645
-1.875,2,47.763086
-1.875,2,47.771144
-1.875,2,47.779644
-1.875,2,47.792144
-1.875,2,47.801144
-1.875,2,47.809148
-1.875,2,47.81815
-1.875,2,47.828152
-1.875,2,47.837159
-1.875,2,47.845153
-1.875,2,47.854156
-1.875,2,47.864656
-1.875,2,47.873153
-1.875,2,47.880653
-1.875,2,47.888075
-3.75,4,47.906165
-1.875,2,47.913668
-1.875,2,47.920668
-1.875,2,47.929173
-1.875,2,47.939173
-1.875,2,47.946673
-1.875,2,47.955177
-1.875,2,47.962676
-1.875,2,47.972677
-1.875,2,47.979677
-1.875,2,47.988177
-1.875,2,47.995735
-1.875,2,48.014351
-1.875,2,48.022355
-1.875,2,48.03086
-1.875,2,48.03836
-1.875,2,48.056361
-1.875,2,48.064366
-1.875,2,48.072865
-1.875,2,48.079865
-1.875,2,48.090865
-1.875,2,48.098365
-1.875,2,48.105365
-1.875,2,48.113822
-1.875,2,48.124869
-1.875,2,48.131874
-1.875,2,48.138874
-2.875,3,48.149878
-1.875,2,48.160085
-1.875,2,48.168086
-1.875,2,48.175591
-1.875,2,48.18309
-1.875,2,48.194591
-1.875,2,48.201591
-1.875,2,48.210092
-1.875,2,48.219473
-1.875,2,48.230594
-1.875,2,48.237604
-1.875,2,48.245104
-1.875,2,48.253608
-1.875,2,48.265109
-1.875,2,48.272608
-3.75,4,48.287113
-1.875,2,48.295613
-1.875,2,48.304614
-1.875,2,48.312613
-1.875,2,48.319614
-1.875,2,48.329113
-1.875,2,48.339113
-1.875,2,48.346612
-1.875,2,48.354117
-1.875,2,48.360617
-1.875,2,48.371121
-1.875,2,48.378621
-1.875,2,48.385621
-1.875,2,48.39362
-1.875,2,48.403621
-1.875,2,48.411121
-1.875,2,48.418121
-1.875,2,48.425622
-1.875,2,48.436621
-1.875,2,48.444125
-1.875,2,48.451125
-1.875,2,48.458125
-1.875,2,48.467629
-1.875,2,48.475134
-1.875,2,48.482137
-1.875,2,48.489638
-1.875,2,48.499638
-1.875,2,48.507638
-1.875,2,48.515138
-1.875,2,48.523639
-1.875,2,48.533142
-1.875,2,48.539642
-1.875,2,48.548643
-1.875,2,48.555642
-1.875,2,48.565646
-1.875,2,48.57365
-1.875,2,48.581151
-1.875,2,48.589651
-1.875,2,48.600151
-1.875,2,48.607154
-1.875,2,48.615155
-1.875,2,48.622655
-1.875,2,48.632155
-1.875,2,48.639158
-2.5,8,48.668155
-2.875,3,48.679162
-1.875,2,48.690163
-1.875,2,48.698162
-1.875,2,48.706663
-1.875,2,48.714163
-1.875,2,48.724667
-1.875,2,48.732167
-1.875,2,48.739666
-1.875,2,48.748172
-1.875,2,48.758671
-1.875,2,48.766681
-1.875,2,48.773184
-1.875,2,48.780681
-2.875,3,48.794185
-1.875,2,48.802185
-1.875,2,48.809186
-1.875,2,48.815685
-1.875,2,48.826689
-1.875,2,48.834689
-1.875,2,48.841688
-1.875,2,48.849689
-1.875,2,48.860188
-1.875,2,48.867197
-1.875,2,48.875693
-1.875,2,48.884202
-1.875,2,48.894706
-1.875,2,48.902209
-1.875,2,48.910206
-1.875,2,48.918206
-1.875,2,48.92821
-1.875,2,48.93671
-1.875,2,48.943709
-1.875,2,48.95171
-1.875,2,48.961709
-2.5,8,48.992218
-1.875,2,49.000718
-1.875,2,49.008726
-1.875,2,49.019229
-1.875,2,49.026729
-1.875,2,49.034229
-1.875,2,49.042229
-1.875,2,49.054229
-1.875,2,49.062229
-1.875,2,49.069229
-1.875,2,49.077229
-1.875,2,49.089234
-1.875,2,49.096734
-1.875,2,49.104238
-1.875,2,49.112242
-1.875,2,49.124242
-1.875,2,49.132242
-1.875,2,49.140742
-1.875,2,49.150747
-1.875,2,49.160249
-1.875,2,49.168247
-1.875,2,49.175747
-1.875,2,49.182747
-1.875,2,49.192747
-1.875,2,49.199256
-1.875,2,49.207756
-1.875,2,49.214758
-1.875,2,49.225761
-1.875,2,49.233263
-1.875,2,49.242762
-1.875,2,49.249768
-1.875,2,49.260762
-1.875,2,49.268267
-1.875,2,49.275267
-1.875,2,49.283267
-1.875,2,49.293267
-1.875,2,49.300771
-1.875,2,49.307771
-1.875,2,49.318774
-1.875,2,49.330281
-1.875,2,49.338282
-1.875,2,49.347786
-1.875,2,49.356286
-1.875,2,49.366786
-1.875,2,49.37529
-1.875,2,49.383795
-1.875,2,49.39129
-1.875,2,49.40179
-1.875,2,49.40979
-1.875,2,49.419291
-1.875,2,49.42629
-1.875,2,49.435795
-1.875,2,49.443794
-1.875,2,49.451798
-1.875,2,49.458798
-1.875,2,49.468798
-1.875,2,49.478298
-1.875,2,49.484798
-2.875,3,49.495798
-1.875,2,49.505799
-1.875,2,49.513104
-4.625,5,49.53177
-1.875,2,49.54027
-1.875,2,49.549273
-1.875,2,49.557281
-1.875,2,49.566281
-2.75,3,49.57778
-1.875,2,49.587785
-1.875,2,49.596285
-1.875,2,49.603285
-1.875,2,49.610285
-1.875,2,49.620788
-1.875,2,49.629288
-1.875,2,49.636794
-1.875,2,49.644801
-1.875,2,49.655798
-1.875,2,49.663301
-1.875,2,49.669806
-1.875,2,49.677306
-1.875,2,49.687806
-1.875,2,49.694306
-1.875,2,49.701806
-1.875,2,49.710305
-1.875,2,49.719805
-1.875,2,49.728306
-1.875,2,49.735806
-1.875,2,49.743306
-1.875,2,49.753306
-1.875,2,49.76031
-1.875,2,49.76831
-1.875,2,49.77681
-1.875,2,49.786817
-1.875,2,49.794814
-1.875,2,49.801814
-1.875,2,49.809314
-1.875,2,49.819315
-2.75,3,49.830319
-2.875,3,49.840819
-2.875,3,49.850833
-1.875,2,49.860829
-1.875,2,49.871829
-1.875,2,49.878833
-2.75,3,49.890337
-1.875,2,49.901837
-1.875,2,49.908338
-1.875,2,49.916837
-1.875,2,49.923344
-1.875,2,49.932844
-1.875,2,49.940843
-1.875,2,49.948344
-1.875,2,49.955345
-1.875,2,49.965344
-1.875,2,49.973343
-1.875,2,49.979844
-1.875,2,49.988844
-1.875,2,49.998847
-1.875,2,50.007851
-1.875,2,50.017352
-1.875,2,50.025352
-1.875,2,50.036357
-1.875,2,50.043856
-1.875,2,50.051357
-1.875,2,50.058856
-2.875,3,50.07186
-1.875,2,50.07936
-1.875,2,50.08736
-1.875,2,50.09586
-1.875,2,50.106869
-1.875,2,50.115865
-1.875,2,50.123869
-1.875,2,50.131369
-1.875,2,50.14237
-1.875,2,50.149869
-1.875,2,50.158369
-1.875,2,50.165369
-1.875,2,50.175369
-1.875,2,50.18187
-1.875,2,50.189873
-1.875,2,50.197374
-1.875,2,50.208883
-1.875,2,50.216382
-1.875,2,50.223882
-1.875,2,50.231887
-1.875,2,50.241887
-1.875,2,50.249388
-1.875,2,50.256387
-1.875,2,50.264891
-1.875,2,50.274893
-1.875,2,50.281892
-1.875,2,50.290391
-1.875,2,50.298391
-1.875,2,50.308396
-1.875,2,50.316897
-1.875,2,50.3249
-1.875,2,50.332401
-1.875,2,50.342404
-1.875,2,50.350405
-1.875,2,50.357404
-2.75,3,50.367908
-1.875,2,50.377908
-1.875,2,50.385409
-1.875,2,50.393408
-2.875,3,50.403909
-1.875,2,50.414412
-1.875,2,50.422918
-1.875,2,50.430917
-1.875,2,50.438917
-1.875,2,50.448422
-1.875,2,50.455921
-1.875,2,50.462925
-1.875,2,50.470922
-1.875,2,50.480426
-1.875,2,50.488425
-1.875,2,50.495925
-1.875,2,50.502925
-1.875,2,50.51393
-1.875,2,50.520429
-1.875,2,50.52743
-1.875,2,50.536937
-1.875,2,50.546437
-1.875,2,50.554436
-1.875,2,50.561437
-1.875,2,50.568941
-1.875,2,50.579442
-1.875,2,50.586447
-1.875,2,50.593949
-4.875,11,50.632947
-1.875,2,50.643948
-1.875,2,50.651447
-1.875,2,50.659952
-1.875,2,50.666953
-1.875,2,50.677955
-1.875,2,50.684956
-1.875,2,50.691456
-1.875,2,50.698956
-1.875,2,50.708456
-1.875,2,50.715456
-1.875,2,50.723339
-1.875,2,50.735981
-1.875,2,50.746482
-1.875,2,50.753985
-1.875,2,50.760984
-1.875,2,50.768489
-1.875,2,50.778489
-1.875,2,50.785989
-1.875,2,50.793489
-2.75,3,50.804489
-1.875,2,50.814988
-1.875,2,50.825988
-1.875,2,50.833988
-1.875,2,50.844994
-1.875,2,50.855998
-1.875,2,50.866001
-1.875,2,50.874002
-1.875,2,50.881678
-1.875,2,50.891676
-1.875,2,50.90068
-1.875,2,50.90768
-2.875,3,50.92068
-1.875,2,50.93118
-1.875,2,50.939681
-1.875,2,50.949185
-1.875,2,50.957685
-1.875,2,50.967693
-1.875,2,50.975193
-1.875,2,50.983693
-2.5,8,51.014193
-1.875,2,51.024193
-1.875,2,51.031693
-1.875,2,51.039693
-1.875,2,51.048697
-1.875,2,51.059698
-1.875,2,51.067207
-1.875,2,51.075707
-1.875,2,51.083207
-1.875,2,51.094207
-1.875,2,51.101708
-1.875,2,51.109211
-1.875,2,51.118212
-1.875,2,51.128711
-1.875,2,51.135712
-1.875,2,51.143712
-1.875,2,51.151213
-1.875,2,51.161712
-1.875,2,51.169213
-1.875,2,51.17722
-1.875,2,51.184221
-1.875,2,51.19472
-1.875,2,51.203221
-1.875,2,51.210725
-1.875,2,51.219225
-1.875,2,51.229225
-1.875,2,51.236725
-1.875,2,51.243725
-1.875,2,51.251225
-1.875,2,51.26173
-1.875,2,51.269733
-1.875,2,51.277234
-1.875,2,51.284237
-1.875,2,51.294738
-1.875,2,51.302737
-1.875,2,51.311241
-1.875,2,51.318741
-1.875,2,51.329242
