#{"t_start": 1768230433.6103673, "env_id": "None"}
r,l,t
-1.875,2,16.685147
-1.875,2,16.689149
-1.875,2,16.695147
-1.875,2,16.702146
-1.875,2,16.706649
-1.875,2,16.712161
-1.875,2,16.71667
-2.875,3,16.726681
-7.0,17,16.765725
-1.875,2,16.770724
-1.875,2,16.775225
-1.875,2,16.782227
-1.875,2,16.786732
-1.875,2,16.791262
-1.875,2,16.795762
-6.5,7,16.815276
-1.875,2,16.819789
-1.875,2,16.824793
-1.875,2,16.829301
-1.875,2,16.836305
-3.875,4,16.846804
-4.75,5,16.858837
-1.875,2,16.863339
-1.875,2,16.870361
-1.875,2,16.874855
-1.875,2,16.879857
-2.75,3,16.886859
-1.875,2,16.893873
-3.875,4,16.90439
-3.75,10,16.929405
-2.875,3,16.936405
-1.875,2,16.943918
-1.875,2,16.947918
-1.875,2,16.952418
-2.5,8,16.971927
-2.875,3,16.980941
-1.875,2,16.986447
-1.875,2,16.990947
-1.875,2,16.995949
-2.5,8,17.01648
-1.875,2,17.021981
-3.75,4,17.030497
-1.875,2,17.0355
-4.375,7,17.054514
-1.875,2,17.059014
-3.75,4,17.068028
-1.875,2,17.07304
-1.875,2,17.079539
-1.875,2,17.085044
-5.625,6,17.098595
-1.875,2,17.103599
-1.875,2,17.110602
-1.875,2,17.115101
-1.875,2,17.120108
-4.25,5,17.131126
-1.875,2,17.138626
-2.75,3,17.146126
-1.875,2,17.151639
-1.875,2,17.156639
-1.875,2,17.163154
-1.875,2,17.168154
-1.875,2,17.173154
-6.75,33,17.250828
-2.75,3,17.259866
-1.875,2,17.265372
-1.875,2,17.270383
-1.875,2,17.275386
-1.875,2,17.282398
-3.75,4,17.292906
-4.25,10,17.318501
-7.25,36,17.415097
-1.875,2,17.422094
-1.875,2,17.426598
-3.75,4,17.436614
-2.875,3,17.444122
-2.875,3,17.453122
-3.875,4,17.46213
-1.875,2,17.467204
-4.375,10,17.491725
-1.875,2,17.498733
-1.875,2,17.503741
-1.875,2,17.508616
-4.875,18,17.550768
-1.875,2,17.557769
-1.875,2,17.563274
-3.75,4,17.573277
-2.875,3,17.580307
-1.875,2,17.58881
-1.875,2,17.593313
-1.875,2,17.598824
-2.875,3,17.606331
-6.25,10,17.631848
-1.875,2,17.636849
-1.875,2,17.642364
-1.875,2,17.646864
-1.875,2,17.654871
-1.875,2,17.659871
-2.75,3,17.666878
-1.875,2,17.672387
-1.875,2,17.680891
-1.875,2,17.685894
-1.875,2,17.690405
-1.875,2,17.694905
-4.625,5,17.707916
-2.75,3,17.714919
-1.875,2,17.719436
-1.875,2,17.723931
-1.875,2,17.731431
-1.875,2,17.735931
-1.875,2,17.740931
-6.75,7,17.756456
-2.75,3,17.765955
-1.875,2,17.771462
-1.875,2,17.776464
-2.75,3,17.783482
-4.5,12,17.814001
-1.875,2,17.81901
-1.875,2,17.824013
-1.875,2,17.828515
-1.875,2,17.835513
-1.875,2,17.840013
-2.75,3,17.847034
-1.875,2,17.852041
-3.75,4,17.863046
-1.875,2,17.868554
-3.625,4,17.880572
-1.875,2,17.886573
-1.875,2,17.893077
-1.875,2,17.898072
-1.875,2,17.903573
-6.375,11,17.929103
-1.875,2,17.936104
-5.75,13,17.968637
-2.875,3,17.976141
-1.875,2,17.981157
-1.875,2,17.987691
-1.875,2,17.993696
-1.875,2,17.998196
-2.5,8,18.016699
-1.875,2,18.024707
-2.875,3,18.031711
-2.875,3,18.038727
-2.75,3,18.045728
-2.875,3,18.055754
-1.875,2,18.060779
-1.875,2,18.065279
-1.875,2,18.070299
-5.625,19,18.118874
-2.875,3,18.127379
-1.875,2,18.132377
-1.875,2,18.137378
-2.75,3,18.146881
-1.875,2,18.151433
-3.75,4,18.161527
-1.875,2,18.166531
-3.75,4,18.179552
-3.75,4,18.188551
-1.875,2,18.194556
-1.875,2,18.200068
-2.875,3,18.209568
-4.75,5,18.221601
-1.875,2,18.226101
-1.875,2,18.230112
-1.875,2,18.237615
-1.875,2,18.24262
-1.875,2,18.247121
-1.875,2,18.25262
-6.25,22,18.306683
-1.875,2,18.312193
-1.875,2,18.316693
-1.875,2,18.3217
-1.875,2,18.328209
-1.875,2,18.333218
-2.875,3,18.341228
-2.875,3,18.349236
-1.875,2,18.356236
-1.875,2,18.360736
-1.875,2,18.36624
-1.875,2,18.371751
-3.75,4,18.383262
-1.875,2,18.388774
-1.875,2,18.394278
-1.875,2,18.398777
-1.875,2,18.406282
-4.75,5,18.417297
-5.625,6,18.431809
-2.625,9,18.453335
-5.875,10,18.479449
-3.75,4,18.488456
-1.875,2,18.492965
-1.875,2,18.498477
-3.5,4,18.509883
-1.875,2,18.514384
-3.75,4,18.523892
-4.625,5,18.536396
-1.875,2,18.543409
-1.875,2,18.547916
-1.875,2,18.552941
-2.875,3,18.559443
-1.875,2,18.565941
-5.5,23,18.620011
-1.875,2,18.625015
-1.875,2,18.630515
-5.375,7,18.648043
-1.875,2,18.652551
-1.875,2,18.658061
-2.875,3,18.666061
-1.875,2,18.672565
-1.875,2,18.676621
-1.875,2,18.686247
-2.875,3,18.693758
-1.875,2,18.700275
-1.875,2,18.705276
-1.875,2,18.709786
-1.875,2,18.714788
-1.875,2,18.722287
-1.875,2,18.726791
-1.875,2,18.731299
-1.875,2,18.736799
-1.875,2,18.743803
-5.5,7,18.760337
-1.875,2,18.765337
-1.875,2,18.770849
-1.875,2,18.777851
-1.875,2,18.782851
-3.75,4,18.792375
-4.5,5,18.803886
-1.875,2,18.810898
-1.875,2,18.815404
-3.75,4,18.824919
-1.875,2,18.83044
-1.875,2,18.837454
-2.875,3,18.844946
-1.875,2,18.84895
-1.875,2,18.853963
-2.875,3,18.863475
-1.875,2,18.869484
-5.125,17,18.908507
-3.75,4,18.918012
-1.875,2,18.92501
-1.875,2,18.929026
-1.875,2,18.934031
-3.75,4,18.94404
-2.75,3,18.953541
-1.875,2,18.958553
-1.875,2,18.963058
-1.875,2,18.967564
-1.875,2,18.974574
-1.875,2,18.979594
-5.375,10,19.002099
-2.75,3,19.009104
-1.875,2,19.015608
-1.875,2,19.020608
-2.5,8,19.039129
-1.875,2,19.043634
-4.875,10,19.069285
-1.875,2,19.073785
-1.875,2,19.078788
-3.5,4,19.08882
-3.75,4,19.100825
-5.625,6,19.115337
-6.5,35,19.200908
-1.875,2,19.206413
-2.75,3,19.216421
-1.875,2,19.221428
-1.875,2,19.22593
-1.875,2,19.230447
-3.25,4,19.242945
-1.875,2,19.247347
-1.875,2,19.252862
-3.75,4,19.263361
-1.875,2,19.269863
-3.875,4,19.278363
-1.875,2,19.283367
-1.875,2,19.287874
-2.875,3,19.296889
-1.875,2,19.302399
-1.875,2,19.306898
-2.875,3,19.313402
-2.875,3,19.323413
-1.875,2,19.328425
-4.75,11,19.354974
-1.875,2,19.359987
-1.875,2,19.366991
-1.875,2,19.372489
-2.875,3,19.378999
-1.875,2,19.383505
-2.875,3,19.393022
-2.75,3,19.401044
-1.875,2,19.405546
-1.875,2,19.41056
-1.875,2,19.417562
-3.75,4,19.428073
-3.875,4,19.437074
-1.875,2,19.442077
-4.75,5,19.456596
-2.875,3,19.463607
-2.875,3,19.472107
-1.875,2,19.476607
-1.875,2,19.48361
-1.875,2,19.488118
-2.875,3,19.494621
-2.75,3,19.501639
-1.875,2,19.508147
-1.875,2,19.512656
-1.875,2,19.517379
-1.875,2,19.521883
-1.875,2,19.528888
-2.875,3,19.536408
-2.75,3,19.542908
-1.875,2,19.547921
-4.75,5,19.561443
-2.875,3,19.569125
-4.875,5,19.582129
-1.875,2,19.586633
-1.875,2,19.594145
-1.875,2,19.599156
-1.875,2,19.60366
-1.875,2,19.609169
-2.75,3,19.618677
-1.875,2,19.623682
-1.875,2,19.629181
-1.875,2,19.634184
-1.875,2,19.641695
-1.875,2,19.646698
-1.875,2,19.652209
-1.875,2,19.658221
-1.875,2,19.665233
-1.875,2,19.669738
-1.875,2,19.675239
-1.875,2,19.680738
-2.75,3,19.690239
-1.875,2,19.695246
-2.875,3,19.702264
-1.875,2,19.706766
-2.75,3,19.715796
-1.875,2,19.720309
-1.875,2,19.724807
-5.625,6,19.738324
-2.875,3,19.746832
-3.75,4,19.755841
-1.875,2,19.760841
-1.875,2,19.765341
-4.625,5,19.778856
-1.875,2,19.783855
-1.875,2,19.788355
-1.875,2,19.793356
-1.875,2,19.800362
-1.875,2,19.805365
-3.75,4,19.815376
-1.875,2,19.820889
-1.875,2,19.827889
-6.0,13,19.873928
-3.75,4,19.88344
-1.875,2,19.889938
-1.875,2,19.896945
-1.875,2,19.900943
-3.75,4,19.911961
-1.875,2,19.916461
-1.875,2,19.924473
-1.875,2,19.929472
-3.75,4,19.938481
-3.625,10,19.962505
-1.875,2,19.970004
-1.875,2,19.975008
-1.875,2,19.981027
-5.75,6,19.995027
-1.875,2,20.002032
-1.875,2,20.006531
-2.5,8,20.026056
-1.875,2,20.030567
-1.875,2,20.036567
-2.875,3,20.054145
-2.5,8,20.077688
-1.875,2,20.082698
-1.875,2,20.089698
-1.875,2,20.094198
-1.875,2,20.098698
-1.875,2,20.103698
-1.875,2,20.111215
-3.75,4,20.120227
-4.5,11,20.14526
-1.875,2,20.151257
-7.25,8,20.172342
-1.875,2,20.176841
-1.875,2,20.181849
-1.875,2,20.186349
-1.875,2,20.193865
-1.875,2,20.198727
-1.875,2,20.204727
-2.875,3,20.212734
-1.875,2,20.220248
-1.875,2,20.225251
-1.875,2,20.230263
-1.875,2,20.235763
-4.0,19,20.283809
-1.875,2,20.288317
-1.875,2,20.293322
-1.875,2,20.297825
-1.875,2,20.305332
-3.0,12,20.335386
-1.875,2,20.340398
-2.875,3,20.346899
-1.875,2,20.353398
-1.875,2,20.3579
-1.875,2,20.362902
-1.875,2,20.369416
-1.875,2,20.376424
-1.875,2,20.381936
-1.875,2,20.38744
-2.875,3,20.394447
-1.875,2,20.401959
-2.75,3,20.408973
-1.875,2,20.413974
-2.875,3,20.420973
-1.875,2,20.427983
-2.875,3,20.434486
-1.875,2,20.4395
-2.75,3,20.447001
-1.875,2,20.454
-3.875,4,20.4635
-1.875,2,20.467507
-5.75,12,20.498559
-1.875,2,20.505563
-1.875,2,20.51007
-1.875,2,20.51507
-1.875,2,20.52057
-1.875,2,20.526573
-2.75,3,20.534084
-4.75,5,20.5451
-1.875,2,20.549613
-1.875,2,20.557113
-1.875,2,20.562115
-1.875,2,20.567618
-5.0,13,20.597659
-1.875,2,20.604168
-1.875,2,20.609181
-1.875,2,20.613688
-1.875,2,20.619203
-3.25,4,20.631206
-1.875,2,20.635709
-1.875,2,20.640734
-1.875,2,20.645235
-1.875,2,20.653258
-1.875,2,20.657769
-1.875,2,20.662782
-1.875,2,20.667782
-1.875,2,20.674286
-1.875,2,20.680298
-3.75,5,20.692805
-2.875,3,20.700305
-5.75,14,20.737334
-4.625,5,20.749355
-1.875,2,20.754375
-3.875,4,20.764385
-1.875,2,20.770885
-1.875,2,20.776384
-1.875,2,20.780897
-1.875,2,20.785396
-1.875,2,20.792913
-1.875,2,20.797417
-2.875,3,20.804425
-1.875,2,20.809938
-1.875,2,20.817446
-1.875,2,20.822461
-1.875,2,20.827461
-1.875,2,20.832461
-1.875,2,20.838964
-1.875,2,20.843967
-2.5,8,20.862508
-1.875,2,20.868214
-2.875,3,20.877235
-1.875,2,20.882314
-1.875,2,20.887337
-1.875,2,20.891844
-1.875,2,20.899346
-1.875,2,20.904346
-1.875,2,20.90986
-1.875,2,20.914363
-1.875,2,20.920875
-1.875,2,20.925375
-3.625,10,20.949896
-1.875,2,20.954906
-1.875,2,20.961933
-1.875,2,20.966432
-3.875,10,20.990959
-1.875,2,20.995966
-1.875,2,21.003479
-1.875,2,21.008489
-1.875,2,21.013496
-1.875,2,21.018008
-1.875,2,21.024014
-1.875,2,21.029025
-2.875,3,21.036034
-1.875,2,21.040538
-1.875,2,21.047546
-1.875,2,21.051559
-1.875,2,21.056569
-1.875,2,21.061584
-1.875,2,21.068596
-2.75,9,21.091122
-2.625,9,21.112622
-2.75,3,21.119623
-1.875,2,21.126625
-1.875,2,21.132137
-1.875,2,21.13612
-1.875,2,21.14114
-1.875,2,21.14864
-2.875,3,21.155661
-1.875,2,21.160676
-1.875,2,21.165675
-1.875,2,21.173188
-1.875,2,21.178696
-1.875,2,21.1832
-1.875,2,21.1882
-1.875,2,21.196704
-1.875,2,21.201715
-2.75,3,21.20873
-1.875,2,21.213734
-1.875,2,21.221245
-1.875,2,21.225746
-1.875,2,21.23076
-3.75,4,21.240285
-1.875,2,21.247288
-1.875,2,21.252289
-1.875,2,21.256793
-3.75,4,21.266306
-1.875,2,21.276322
-3.625,10,21.299832
-1.875,2,21.304832
-1.875,2,21.30934
-1.875,2,21.31634
-1.875,2,21.320853
-1.875,2,21.325853
-2.875,3,21.332863
-1.875,2,21.339874
-1.875,2,21.345379
-1.875,2,21.350381
-3.75,4,21.36039
-1.875,2,21.367392
-1.875,2,21.371903
-1.875,2,21.376407
-3.875,16,21.414454
-2.875,3,21.423966
-1.875,2,21.428974
-1.875,2,21.433478
-1.875,2,21.438485
-2.75,3,21.44849
-1.875,2,21.453492
-1.875,2,21.457989
-4.25,5,21.468999
-1.875,2,21.476511
-1.875,2,21.481525
-1.875,2,21.486525
-1.875,2,21.492044
-2.75,3,21.501046
-3.875,4,21.510063
-1.875,2,21.515563
-1.875,2,21.520062
-1.875,2,21.527571
-2.5,8,21.546599
-1.875,2,21.552109
-1.875,2,21.557108
-1.875,2,21.56461
-1.875,2,21.569108
-1.875,2,21.574612
-1.875,2,21.579618
-1.875,2,21.586116
-1.875,2,21.591627
-2.875,3,21.598133
-2.75,3,21.605636
-3.75,4,21.61665
-1.875,2,21.622164
-1.875,2,21.627163
-1.875,2,21.632164
-1.875,2,21.639179
-3.75,4,21.648685
-3.75,4,21.658205
-1.875,2,21.663713
-2.875,3,21.672716
-2.75,3,21.680212
-2.875,3,21.686719
-1.875,2,21.691732
-1.875,2,21.699242
-2.75,3,21.705244
-1.875,2,21.710253
-1.875,2,21.715753
-1.875,2,21.722763
-1.875,2,21.727768
-1.875,2,21.73228
-1.875,2,21.73728
-1.875,2,21.744279
-3.75,4,21.754291
-1.875,2,21.759809
-1.875,2,21.764813
-1.875,2,21.773179
-1.875,2,21.779187
-1.875,2,21.78519
-1.875,2,21.790701
-1.875,2,21.798712
-1.875,2,21.804215
-1.875,2,21.809715
-1.875,2,21.814716
-1.875,2,21.822216
-1.875,2,21.827724
-1.875,2,21.833734
-1.875,2,21.838747
-1.875,2,21.84625
-1.875,2,21.852254
-1.875,2,21.85827
-1.875,2,21.863781
-1.875,2,21.874286
-2.875,3,21.882786
-1.875,2,21.888797
-1.875,2,21.893806
-1.875,2,21.901319
-1.875,2,21.908829
-1.875,2,21.914333
-1.875,2,21.922333
-1.875,2,21.929833
-1.875,2,21.935835
-2.875,3,21.943847
-1.875,2,21.948853
-1.875,2,21.956856
-1.875,2,21.962356
-1.875,2,21.967364
-1.875,2,21.972376
-1.875,2,21.981376
-1.875,2,21.986881
-1.875,2,21.992383
-1.875,2,21.999398
-1.875,2,22.006401
-1.875,2,22.012913
-2.875,3,22.021935
-1.875,2,22.027436
-1.875,2,22.035439
-1.875,2,22.040951
-1.875,2,22.04595
-1.875,2,22.051958
-1.875,2,22.059965
-1.875,2,22.065465
-1.875,2,22.07098
-1.875,2,22.07598
-1.875,2,22.084993
-1.875,2,22.090994
-3.875,10,22.118105
-1.875,2,22.122612
-1.875,2,22.131111
-1.875,2,22.136611
-1.875,2,22.141629
-1.875,2,22.147636
-1.875,2,22.156654
-1.875,2,22.161663
-1.875,2,22.167162
-1.875,2,22.173167
-1.875,2,22.180665
-1.875,2,22.185669
-1.875,2,22.19068
-1.875,2,22.197182
-2.875,3,22.20818
-2.75,3,22.216684
-1.875,2,22.222199
-3.75,4,22.2332
-1.875,2,22.240232
-1.875,2,22.245825
-1.875,2,22.251325
-1.875,2,22.257332
-1.875,2,22.264844
-1.875,2,22.270358
-1.875,2,22.275858
-1.875,2,22.281364
-2.875,3,22.295865
-1.875,2,22.301865
-1.875,2,22.306368
-1.875,2,22.312379
-1.875,2,22.319894
-1.875,2,22.325894
-1.875,2,22.33141
-1.875,2,22.336409
-2.75,3,22.346909
-1.875,2,22.352916
-1.875,2,22.357933
-1.875,2,22.363937
-1.875,2,22.371449
-1.875,2,22.376453
-1.875,2,22.381964
-1.875,2,22.387468
-1.875,2,22.395476
-1.875,2,22.400975
-1.875,2,22.40648
-3.75,4,22.415992
-1.875,2,22.424507
-1.875,2,22.429522
-1.875,2,22.435021
-1.875,2,22.440021
-1.875,2,22.447521
-1.875,2,22.453523
-1.875,2,22.458036
-1.875,2,22.46354
-2.5,8,22.486589
-1.875,2,22.491601
-1.875,2,22.496601
-1.875,2,22.502607
-2.75,3,22.51311
-1.875,2,22.520123
-1.875,2,22.524627
-4.75,5,22.53717
-1.875,2,22.544672
-2.75,3,22.552181
-1.875,2,22.557693
-1.875,2,22.563201
-3.75,4,22.576218
-1.875,2,22.58023
-4.125,11,22.610246
-1.875,2,22.615747
-2.875,3,22.626251
-1.875,2,22.631763
-1.875,2,22.636262
-1.875,2,22.64227
-1.875,2,22.649785
-1.875,2,22.654285
-1.875,2,22.659805
-1.875,2,22.664808
-1.875,2,22.672321
-1.875,2,22.678332
-1.875,2,22.683832
-1.875,2,22.688331
-1.875,2,22.695832
-1.875,2,22.701333
-2.875,3,22.709331
-1.875,2,22.714339
-3.875,4,22.727863
-1.875,2,22.732363
-1.875,2,22.738366
-5.375,14,22.776402
-1.875,2,22.783916
-4.5,5,22.805002
-1.875,2,22.8125
-1.875,2,22.818
-3.75,4,22.830522
-1.875,2,22.837522
-1.875,2,22.843025
-1.875,2,22.848037
-1.875,2,22.856541
-1.875,2,22.86154
-2.875,3,22.869044
-1.875,2,22.874045
-2.75,3,22.886059
-3.75,4,22.896569
-1.875,2,22.90208
-1.875,2,22.907587
-1.875,2,22.916103
-1.875,2,22.922112
-3.75,4,22.932115
-1.875,2,22.939615
-1.875,2,22.951121
-1.875,2,22.961128
-1.875,2,22.969142
-1.875,2,22.975141
-1.875,2,22.983154
-1.875,2,22.988661
-2.875,3,22.997164
-1.875,2,23.002164
-1.875,2,23.01068
-1.875,2,23.015683
-1.875,2,23.021696
-1.875,2,23.027699
-1.875,2,23.035699
-3.375,9,23.06074
-1.875,2,23.069421
-1.875,2,23.07542
-1.875,2,23.082927
-1.875,2,23.087935
-1.875,2,23.092943
-1.875,2,23.098447
-1.875,2,23.105953
-2.875,3,23.113468
-1.875,2,23.11897
-2.875,3,23.126479
-1.875,2,23.134494
-2.5,8,23.154498
-2.75,3,23.161519
-1.875,2,23.166524
-1.875,2,23.174552
-1.875,2,23.180068
-1.875,2,23.186069
-1.875,2,23.191586
-1.875,2,23.199085
-1.875,2,23.203596
-1.875,2,23.208599
-2.875,3,23.215603
-1.875,2,23.222618
-1.875,2,23.226618
-1.875,2,23.23213
-1.875,2,23.238628
-1.875,2,23.249141
-1.875,2,23.254145
-1.875,2,23.25917
-1.875,2,23.264177
-1.875,2,23.272192
-1.875,2,23.278195
-1.875,2,23.282695
-3.75,4,23.292204
-1.875,2,23.299718
-1.875,2,23.305217
-3.875,4,23.315744
-1.875,2,23.320756
-1.875,2,23.327765
-1.875,2,23.333268
-1.875,2,23.338769
-1.875,2,23.345268
-1.875,2,23.352277
-1.875,2,23.356795
-1.875,2,23.362294
-1.875,2,23.367808
-2.875,3,23.376318
-1.875,2,23.382336
-1.875,2,23.387837
-1.875,2,23.39284
-4.75,5,23.407857
-2.875,3,23.415859
-1.875,2,23.421378
-1.875,2,23.426378
-1.875,2,23.433889
-1.875,2,23.439389
-1.875,2,23.444889
-1.875,2,23.450389
-1.875,2,23.457937
-1.875,2,23.463445
-1.875,2,23.468445
-1.875,2,23.472945
-1.875,2,23.48046
-1.875,2,23.485464
-1.875,2,23.491478
-1.875,2,23.496478
-1.875,2,23.504489
-1.875,2,23.509497
-1.875,2,23.514498
-1.875,2,23.520002
-1.875,2,23.527505
-2.875,3,23.535514
-1.875,2,23.541513
-1.875,2,23.546516
-1.875,2,23.555018
-1.875,2,23.559519
-1.875,2,23.564877
-1.875,2,23.570021
-1.875,2,23.577526
-2.875,3,23.586534
-2.75,3,23.594546
-1.875,2,23.600046
-1.875,2,23.608464
-1.875,2,23.614471
-1.875,2,23.624975
-1.875,2,23.630986
-1.875,2,23.639
-2.75,3,23.647001
-1.875,2,23.653
-1.875,2,23.659001
-1.875,2,23.666504
-1.875,2,23.671513
-3.125,10,23.698032
-1.875,2,23.703031
-1.875,2,23.711052
-2.75,3,23.719563
-1.875,2,23.724562
-1.875,2,23.730062
-1.875,2,23.738066
-1.875,2,23.744066
-1.875,2,23.749074
-1.875,2,23.754577
-3.75,4,23.767077
-2.5,8,23.786592
-1.875,2,23.792101
-1.875,2,23.798101
-1.875,2,23.806101
-1.875,2,23.811607
-3.75,4,23.82162
-1.875,2,23.829149
-1.875,2,23.836153
-1.875,2,23.841666
-2.875,3,23.853181
-1.875,2,23.858689
-1.875,2,23.866189
-1.875,2,23.872194
-1.875,2,23.877195
-2.5,8,23.898224
-2.5,8,23.921246
-2.75,3,23.928758
-1.875,2,23.933262
-2.75,3,23.941773
-2.875,3,23.951272
-3.75,4,23.96279
-1.875,2,23.967291
-1.875,2,23.972291
-4.75,5,23.987825
-1.875,2,23.993835
-1.875,2,23.999342
-1.875,2,24.004345
-1.875,2,24.012342
-1.875,2,24.016346
-1.875,2,24.022857
-1.875,2,24.028358
-1.875,2,24.036361
-1.875,2,24.041373
-2.875,3,24.049885
-1.875,2,24.055392
-1.875,2,24.062906
-1.875,2,24.06842
-1.875,2,24.07392
-1.875,2,24.079921
-1.875,2,24.087428
-1.875,2,24.092936
-1.875,2,24.098937
-1.875,2,24.10394
-1.875,2,24.111954
-1.875,2,24.117455
-1.875,2,24.13199
-1.875,2,24.145114
-1.875,2,24.156126
-1.875,2,24.163127
-1.875,2,24.168369
-1.875,2,24.173872
-1.875,2,24.181373
-1.875,2,24.186381
-1.875,2,24.191393
-1.875,2,24.196392
-1.875,2,24.203903
-1.875,2,24.209403
-1.875,2,24.214907
-1.875,2,24.220407
-1.875,2,24.228926
-2.5,8,24.249941
-1.875,2,24.255441
-3.875,4,24.265448
-1.875,2,24.272963
-5.5,6,24.287964
-2.75,3,24.295967
-1.875,2,24.300979
-1.875,2,24.30899
-1.875,2,24.313993
-1.875,2,24.31949
-1.875,2,24.324993
-1.875,2,24.332505
-1.875,2,24.337508
-1.875,2,24.342516
-1.875,2,24.348026
-1.875,2,24.355534
-1.875,2,24.36105
-1.875,2,24.366549
-1.875,2,24.371561
-1.875,2,24.380563
-1.875,2,24.385566
-1.875,2,24.390566
-1.875,2,24.395566
-1.875,2,24.40407
-1.875,2,24.409081
-1.875,2,24.415584
-1.875,2,24.421085
-1.875,2,24.429091
-1.875,2,24.433594
-1.875,2,24.438597
-1.875,2,24.4441
-1.875,2,24.452114
-1.875,2,24.456116
-1.875,2,24.462138
-1.875,2,24.467143
-1.875,2,24.475159
-1.875,2,24.480672
-1.875,2,24.486176
-1.875,2,24.492186
-1.875,2,24.500689
-1.875,2,24.50569
-1.875,2,24.510206
-1.875,2,24.514709
-1.875,2,24.524718
-1.875,2,24.531265
-1.875,2,24.536264
-1.875,2,24.541765
-1.875,2,24.549284
-2.875,3,24.556284
-1.875,2,24.561795
-1.875,2,24.566296
-1.875,2,24.573814
-2.5,8,24.593936
-1.875,2,24.599434
-1.875,2,24.60444
-2.875,3,24.615454
-2.75,3,24.623478
-1.875,2,24.628486
-1.875,2,24.63399
-2.875,3,24.644994
-1.875,2,24.650003
-1.875,2,24.655508
-1.875,2,24.661019
-1.875,2,24.669027
-1.875,2,24.674027
-1.875,2,24.67954
-1.875,2,24.68404
-1.875,2,24.692052
-1.875,2,24.698552
-1.875,2,24.703552
-1.875,2,24.709565
-1.875,2,24.717568
-2.875,3,24.725079
-1.875,2,24.73109
-2.75,3,24.739589
-1.875,2,24.748089
-1.875,2,24.753093
-1.875,2,24.75911
-1.875,2,24.766115
-1.875,2,24.773626
-1.875,2,24.779637
-1.875,2,24.785639
-1.875,2,24.79165
-1.875,2,24.80165
-1.875,2,24.811161
-1.875,2,24.820179
-1.875,2,24.827686
-3.75,4,24.844193
-1.875,2,24.85071
-1.875,2,24.856211
-1.875,2,24.862725
-1.875,2,24.871236
-1.875,2,24.87724
-1.875,2,24.884252
-1.875,2,24.89027
-1.875,2,24.898281
-1.875,2,24.904786
-1.875,2,24.910806
-3.75,4,24.923805
-1.875,2,24.935323
-1.875,2,24.944824
-1.875,2,24.951337
-1.875,2,24.957337
-1.875,2,24.966222
-1.875,2,24.971353
-1.875,2,24.976403
-3.75,4,24.987944
-1.875,2,24.995954
-1.875,2,25.001967
-1.875,2,25.007467
-1.875,2,25.013466
-1.875,2,25.023971
-1.875,2,25.031483
-1.875,2,25.039495
-1.875,2,25.046995
-1.875,2,25.058005
-1.875,2,25.063508
-2.875,3,25.07152
-1.875,2,25.07652
-1.875,2,25.085036
-1.875,2,25.091048
-1.875,2,25.097551
-1.875,2,25.103061
-1.875,2,25.11107
-1.875,2,25.117069
-2.875,3,25.125574
-1.875,2,25.133083
-1.875,2,25.141584
-1.875,2,25.14959
-1.875,2,25.157092
-1.875,2,25.164619
-1.875,2,25.17263
-1.875,2,25.179141
-2.5,8,25.208174
-1.875,2,25.214176
-1.875,2,25.224177
-1.875,2,25.23168
-1.875,2,25.239188
-1.875,2,25.249207
-1.875,2,25.25721
-1.875,2,25.262237
-1.875,2,25.267743
-2.875,3,25.275245
-1.875,2,25.283255
-1.875,2,25.287755
-1.875,2,25.293258
-1.875,2,25.298265
-1.875,2,25.306269
-1.875,2,25.312279
-1.875,2,25.319286
-1.875,2,25.327786
-1.875,2,25.33629
-2.75,3,25.345303
-1.875,2,25.351313
-2.875,3,25.35935
-1.875,2,25.36635
-2.875,3,25.37486
-1.875,2,25.37986
-1.875,2,25.384863
-1.875,2,25.393374
-1.875,2,25.399885
-1.875,2,25.404886
-1.875,2,25.4109
-1.875,2,25.41841
-2.875,3,25.428916
-1.875,2,25.433916
-1.875,2,25.438929
-1.875,2,25.447433
-3.375,9,25.47148
-1.875,2,25.476481
-1.875,2,25.481983
-1.875,2,25.490304
-1.875,2,25.504026
-1.875,2,25.512543
-1.875,2,25.517551
-1.875,2,25.526559
-1.875,2,25.538059
-1.875,2,25.543066
-1.875,2,25.548073
-1.875,2,25.556079
-1.875,2,25.562593
-1.875,2,25.567628
-1.875,2,25.573131
-1.875,2,25.581643
-1.875,2,25.586146
-1.875,2,25.591161
-1.875,2,25.596657
-1.875,2,25.604161
-1.875,2,25.609673
-1.875,2,25.615672
-1.875,2,25.621182
-2.75,3,25.6407
-1.875,2,25.647701
-1.875,2,25.654707
-1.875,2,25.66022
-1.875,2,25.667728
-1.875,2,25.672731
-1.875,2,25.677235
-2.5,8,25.697258
-1.875,2,25.705267
-1.875,2,25.710267
-1.875,2,25.714767
-1.875,2,25.721279
-1.875,2,25.728813
-3.75,4,25.739413
-1.875,2,25.744413
-1.875,2,25.749913
-1.875,2,25.756913
-1.875,2,25.761416
-1.875,2,25.766416
-2.875,3,25.774939
-1.875,2,25.782953
-1.875,2,25.78796
-2.5,8,25.810998
-1.875,2,25.816998
-1.875,2,25.824998
-1.875,2,25.830009
-1.875,2,25.838338
